Title,Company,Location,Job Site,Post Date,Extract Date,Job URL
Frontend Developer (UX/ UI) - Part time - Dublin,,"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2263418594/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=NpxZw8J4yuKy7VryKG454Q%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer,Web Summit,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2233181847/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=vCMegFQBCPIqF5wrTnmfPw%3D%3D&trk=flagship3_search_srp_jobs
UI Developer,GemPool Recruitment,"Dublin, Ireland",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2178973823/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=dAtl%2Br1SZ4uE%2BhTrn0WYXA%3D%3D&trk=flagship3_search_srp_jobs
Full Stack Engineer,Inflight Dublin,"Dublin, Ireland",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2183771937/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=brkc1MOlsuf%2FE68ReYMh1g%3D%3D&trk=flagship3_search_srp_jobs
Software Development Engineer - AWS DNS,Amazon Web Services (AWS),"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/1890378240/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=O7NBJfsWCOPKhRFWTOR43A%3D%3D&trk=flagship3_search_srp_jobs
Senior Software Developer,Unity Technologies,"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/1914575449/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=MLciFGDOKcEa3vSLWdzGdg%3D%3D&trackingId=HD985qKlJ7GHt3IiYiiBBQ%3D%3D&trk=flagship3_search_srp_jobs
BI Developer for SaaS Technology Company,Cylynt,"Dublin, Ireland",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2195233745/?eBP=CwEAAAF1iDc5XMvrx_VQL1n9BvtF_92prF2ngQddOldlBLVySGWP30xf3LHVE4Ca6_zChhMD_bxAAW_fyabAe9zdkbPoIwNDUEKwVmhci_lrCzQu3HADm_ZLf8Ww6YOltVfOCKUvDOHlkHQOv8v9pL9jyGbxdsIFLTFvmJnWgyOmOEXOodwojeGuc_Y2GK20ncrYR78pEmTO4oXzAH8Lg_sTwrmuJ8_ZqkBaOV11y5IDuzerg_rsEaOtmi3s5siKpI7v6h9smXR6ttY_g2P3MQmdCzcL0ReOBNP83td1rkmr-xUSTU9OIjSLxE8jjU92e1U5QDu7cgQ4Os73DwtoaeuuudhF8njA8wqBaie6PiSozglT6ObTo9dNX02l14GjWs7bJCQTvcAI&recommendedFlavor=COMPANY_RECRUIT&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=rBtj%2F5nbfXeyWVNP%2BLFzeg%3D%3D&trk=flagship3_search_srp_jobs
Senior Software Engineer – Learn Kotlin,Archer - The IT Recruitment Consultancy,"Dublin, Ireland",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2195301442/?eBP=CwEAAAF1iDc5XJEv6Tdme2ME3hMHisxnyl1j5_I6K1-AslT6yHaZc9d-B6-0T-9tQ9sMCNMqHwmidICiac8PkBVQhL_k3Ex-Jdh42t3zSzqpW_lSu7Hr1fdTeOYOwr3Zs0f1d_89QMkgD0T7NhoCVx61F5_1s0zdtrWVHSnKi9CjV25KKjlXQX6ZJ8edHp9gBM2QIhOxWGBW2edSQ7FRVP7OTqC8ZkNYXtnwyUjcI0kmrOgp1DA38Edh73Z4d9uFS2C6ZIHLV8NRwNtoL07IjmaAzcKNH1IoNWlvSgstBkYpOYserAt1qxuJThcJ_IkKZvhGDvABGKExbblwx_krc1fKBYem6uOz0pPLFGzfP8K24l5b66zFedc7QZW7XeP3TTBp-mdYSuNs&recommendedFlavor=SCHOOL_RECRUIT&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=a2PNig68aKQIjmi6x4AHXQ%3D%3D&trk=flagship3_search_srp_jobs
Python Backend Developer,e-Frontiers Ltd,"Dublin, IE",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2234672944/?eBP=CwEAAAF1iDc5XCluuNPSxOJL6PBUhS7ppICsKjBJ1trlr-rYlMYPOuVaTldGgKdoZLT7aRSRv8EO4YA42HlyU5R3mJLFDXADKPBM6F0EVvcvFojDGYUbOa8j4ygviRb95etMottE_hDHtjbtTeeoFxa1y_Pv5lfQ50GiahuwPs1aj30v1omE9xrmxl2txf1QaghdgcDzVAQfMpdaLt2G80EIt5YmnmPY4RkMaxXUpGqimn8ojO-3q5BhkK3MEFUpH_KGmVCUZzpozOxxrQJRUc-PDDV9WJCtTKmvpukuWRYUd-ncRCTK8jpT_BPj1uKWnTqJUiJJAnDvm0A8bvcDaFiW_zg4xi8ogVAVH5OIe-mscMojBRAup0jJSuF60PX-8Kr5PzEFTq8t0Vo&recommendedFlavor=IN_NETWORK&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=l%2BiuVB1GKuIwsKC5i1gbzQ%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer - Salesforce Sales & Community Cloud,Fidelity Investments,"Dublin, IE",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2195965652/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=wyTysAS1wj8fqt4ywBMcBw%3D%3D&trk=flagship3_search_srp_jobs
BI Developer - Dublin,BOND PERSONNEL LTD,"Dublin, IE",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2263393702/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=rA9BJRB1vhXf2baCy7tX2w%3D%3D&trk=flagship3_search_srp_jobs
Senior Software Engineer,Oracle,"Dublin, Ireland",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2166951765/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=OGI2uGeGM49uX5CURsfcLg%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer (Front End/Full Stack),Cainthus,"Dublin, Ireland",Linkedin,2 days,02/11/2020,https://www.linkedin.com/jobs/view/2258260459/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=ecQcsB9eqsdgkCa98cA4UQ%3D%3D&trk=flagship3_search_srp_jobs
SAP Software Engineer (O2C Team),Microsoft,"Dublin, IE",Linkedin,2 days,02/11/2020,https://www.linkedin.com/jobs/view/2155355024/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=9lmmeP1Pk65fymEvQniamQ%3D%3D&trk=flagship3_search_srp_jobs
.Net/C# Developer,Avatier,"Dublin, IE",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2263395500/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=gkXWdF50VcOI5I569TrGJQ%3D%3D&trk=flagship3_search_srp_jobs
Java Developer,Reperio Human Capital,"Dublin, IE",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2258947168/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=O0DWJe%2BcOuBvbpZ%2FmWo7Fw%3D%3D&trk=flagship3_search_srp_jobs
Engineering Manager- Quality & Performance Engineering - Foxrock,First Indian Corporation Private Limited,"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2263404423/?eBP=JOB_SEARCH_ORGANIC&refId=mq32AxjVcKY%2BbhmLT4bjgA%3D%3D&trackingId=PZTQZNTOlvbZQPDJgAjaQQ%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer,DMF Systems,"Dublin 15, Dublin, Ireland",Linkedin,3 days,02/11/2020,https://www.linkedin.com/jobs/view/2253666632/?eBP=CwEAAAF1iDd2RpIpQ6TDyUU-4i1HIzS1DmcUo8p0fcKBhZUa85codzVhAZgUWDOZwZ96Yxq9Ae08ZxyTpgkN9e7A4MEkAbiejivGVguOlLSf2AbkwlVZEswVcf1JTFQCqVzK-KoOdxCCAlPQNbACdwfbvRoYuXtaRqOEXtSOS_a0wlwxkAnhBkfF7CQlQdOzSQQz0unRUoWBVE11cdhTF1_tfDOFxFqiYrze5Pba2oTvg5P_p2v6ilKqYsbGz38p-k1U3e221Vc4FWLG0fuEsuN__GAdmmnfMHIiOGY9jL7nWca02Z07WVlVJPC7EDcj4O_3E-4SVQQkt2XOhxH0ikSIBHeYal-VpA8vc_63Tx8vtVvvean5U-p3EBDJPmviKUH-0EtpxPHN&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=Uo3sJT6NfAngmcMQi8yklQ%3D%3D&trk=flagship3_search_srp_jobs
Software Development Manager,Opus Resourcing Ltd,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2152079357/?eBP=CwEAAAF1iDd2Ru9-jqCJzzj8bZQ031twPBfci86rxPapwJTcg435eZP9TYukLshjqTo5PywRP2KO4S_V69HLIRQ_rBJiJ10uVihy2NcNjLhRSja0TJGIl2BMuMU6g3Ze-Xj94__7gURF8UR5PygdazT-dKaVCiXDghRz0UqTBTI8LxQRStf_H53ZB6ZH467bkZI8KXkgoKSZLv9RLFAkecTLG8mSX4q9a7mf-G4A8QNXjRtBmMckIza_S4_hfIOOOAnBk4XVuz2gjcXAdyEj99t8kM9GV2AkzDEASsu8p-j1Smj2CwwGKBDk1PS_okmpDOSmZda0jPkOzx_JJbC-E5yfTdPIV6c-7khS-u3cjNOuSmFVKs69b1SPf9aPu7rNOrsKfFOHNsoRW2o&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=wPn4qChNnLf%2FeELAWHTUNg%3D%3D&trk=flagship3_search_srp_jobs
Java Developer,Sigmar Recruitment,"Dublin City, County Dublin, Ireland",Linkedin,4 days,02/11/2020,https://www.linkedin.com/jobs/view/2250100843/?eBP=CwEAAAF1iDd2RlyH8tXSTVYOmWhtLj_8HUACqnaON4ktmxx0nIa1GuSsnsOclY3mvx7ICAmT9MJ8beBaBpamb-W-iTlDf_OaPQIzt31ltwVqVMi1gpTeMPuVhDtJcDNKpe88J0Bp0ihgRKha7ZLedeCY5TJrkZuRCVgmSPzPmSDLYZHnkHI79SxoxZQwA50AB91V8K0yWiBFWP0_DFJ9QAtUBG1QNQ08Z4N4-dzrpnOknkMUagXdFylQquYwjpxbDzO198N64s1Ot6DeRBn_ufEYFgqgEw7UcGcc8A9-6HCj-DUj4b5I90Ec18CZKBjEZ8B3nYq1PpgP0DLppB4dO-fp-skod3rTqYW_1zsDM5idVsc&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=Zzhzx%2BIYwg1i4%2F6fB9%2B9%2Fw%3D%3D&trk=flagship3_search_srp_jobs
"Java Developer Consultant - Dublin, Ireland (Weekend Shift)",Guidewire Software,"Dublin, IE",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/1874215910/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=26utqUkM7DbRyl4zEa1Q4Q%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer - SRE,Groupon,"Dublin, IE",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2170567854/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=BzX6qkS11PbIBvYwOVfHdw%3D%3D&trk=flagship3_search_srp_jobs
Full-stack Software Engineer - International Growth,SurveyMonkey,"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2187505980/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=PA6IPfzbURFxkh0lCK2ATQ%3D%3D&trk=flagship3_search_srp_jobs
Senior .NET Engineer,Mason Alexander,"Dublin, Ireland",Linkedin,5 days,02/11/2020,https://www.linkedin.com/jobs/view/2245880199/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=%2FmFkEfI6ktX4Hb9Yw5BI3A%3D%3D&trk=flagship3_search_srp_jobs
QA Web Automation Test Engineer,Ryanair - Europe's Favourite Airline,"Dublin, IE",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2202000387/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=gdqP5QQMz7G6Cg2jiJHYMg%3D%3D&trk=flagship3_search_srp_jobs
Senior Saleforce Developer,Cpl,"Dublin, Ireland",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/1980425736/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=YSXYfCm8t38DHES%2F5cm%2F9Q%3D%3D&trackingId=vtsTvuroT4wV%2BfY5HHJ%2FMw%3D%3D&trk=flagship3_search_srp_jobs
Software Development Engineer,Groupon,"Dublin, IE",Linkedin,5 days,02/11/2020,https://www.linkedin.com/jobs/view/2218829212/?eBP=CwEAAAF1iDe0W8ZECELRRYP6It7i8QARSVPsNXnYxE9QfpPnKzPQd8QbQswiNAEswYslPqTPOD1bRs5W0VwRgQ9puKIgHNQlqc5vmcxzQoDXdhzLN8S_LzllIL8Vq3k09vnmSNwTR_c_5pMb-n43mX_YjhsWkJBiGgHuZuVYhBZYw1JV43alh1L3ybfjw8ixS63rqT4zGO8ovYoFfTo13NDV_7wtgwQuu7GzJ9R7fpi3INpNDaI9PwRczWbfFtlwPSNAujouL6SBWfXzu0mFcmQCBYQWqSguDhB1_KX_6fEjDU4ud5KqvxOiKVfzQ9HV7xEHY90n7Yt4rgkJWVija6CmneQlWo6sDZrYpM3jEWHxJtNlXUUeDIZ_busSparQgTe0LpWwVYzo&recommendedFlavor=COMPANY_RECRUIT&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=jUwBFccxlQO49lJPHQkHLw%3D%3D&trk=flagship3_search_srp_jobs
2021 EMEA Software Engineer Program - Full Time (Dublin),JPMorgan Chase & Co.,"Dublin, IE",Linkedin,6 days,02/11/2020,https://www.linkedin.com/jobs/view/2213006649/?eBP=CwEAAAF1iDe0W8AWw8MlEPzEkneHOfoxUfKIqrwwGqQ26g-RtubtFL5ig-m4l8jN2s3-B1TRADGD9deGL_QBoVRCJXUJWT7yIJyUYDBtqp3EHKa5rb3YQZ9LqL-qUVSTtRCUsImWrZ6j6dzjVd6Z4dyFQB991gUm89QsUBo3OvAK6ABosRMEvFFt9FTPNkvxtb0CjhfT1oUWZucq0_8uX7OYbU5bs1yveoekzfBnMrE15m-MSPc9U2vnhFOEc_Rf7CKQh3_NcrDQS-rZNMN67nJQsDlOFITma-QAjvnmxA-PARChlB_GqUTJVCNcNLJvJgFfmVevx10tCotR6ctgkwILVkESzulVkRJNkPr1NlASERuUrjqFGrpQ2X8-0ZeWAoRCNxK1dQ&recommendedFlavor=COMPANY_RECRUIT&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=PhrCjjmwguMOdTemGmbrCw%3D%3D&trk=flagship3_search_srp_jobs
Associate Development Architect Job,SAP,"Dublin, IE",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2218562326/?eBP=CwEAAAF1iDe0W4U57eUbKpvEXPfzA_FjjnNY-Os4og9XDzUstShSaZf8FO3hkjyyu38T1wY1Z60BeusZe_3ViteXUEl-H9X85sUXmvrbddAjkEmYWWv2q7QlyoC4P5dC8XRsEDn2gApASjWjzIoH4SeIG3a6TIsqsRVvEBLKayQOLfZdihOG4YflCUWo2eQ53vuFfBE4bSyMs3DALDCMsXx7kDc56jiJsYegO5TrOEcqnRXeapugyR6RlowEnECt2C1XQy5-aqs4SEOqTp-YSzMNCeubEJK60zOR0bGVkQx3srOUHV5-WnvR9YH-46gzEf4Gfrsnn4k5mUKTOAcbcOOwduJPxyq1N89NzSeSr2_-zVBxZD8BaSSp_lmdQ_Ta0eRs9yYuCw&recommendedFlavor=IN_NETWORK&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=Jh0pbtSA61vlbNTGhZdLmQ%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer,Demonware,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2244837772/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=UjfEJfG5lAp8UtvKAutSfA%3D%3D&trk=flagship3_search_srp_jobs
"Senior Software Developer (Remote) - $100,000/year USD",Crossover for Work,"Dublin, IE",Linkedin,"2 hours
            Within the past 24 hours",02/11/2020,https://www.linkedin.com/jobs/view/2247870200/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=8sNfp93V2S7wesXQyiFVfg%3D%3D&trk=flagship3_search_srp_jobs
Frontend Developer,Solas IT Recruitment,"Dublin, Ireland",Linkedin,2 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2202321109/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=ksTtiQ24NyfPg0aYIlPRtg%3D%3D&trk=flagship3_search_srp_jobs
Senior IT Developer,Robert Walters,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2248691481/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=x7%2B2fatF1Ac2kZXNJ4C%2BHA%3D%3D&trk=flagship3_search_srp_jobs
Software Engineer,Activision,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2213575026/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=%2F7qY2ny0l%2BFXjf9YVYzfAQ%3D%3D&trk=flagship3_search_srp_jobs
"Software Engineer, Backend Infrastructure, Foundation - Access and Attribution",Stripe,"Dublin, IE",Linkedin,3 days,02/11/2020,https://www.linkedin.com/jobs/view/2224710822/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=5Im4cGrxqnyMt7LcMn80mw%3D%3D&trackingId=BZI3uCJctygTHvelW07n6g%3D%3D&trk=flagship3_search_srp_jobs
"Senior Manager, Engineering Excellence",Teckro,"Dublin, Ireland",Linkedin,3 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2192798033/?eBP=CwEAAAF1iDf4V45RCUvJzvwpsiR9ljt3O2-Tmm5sHU0oRvtJg9vI3c5Feiek5k_SwZn4VwXFtjN3s-Z6JcKQn1fZikjStEGYgIwilEWsYT_kLDEje2WNvwen_L3EpMWrtQNbfFkU_bwZ6yKGejYgGy1aN-tKu8gsUZXEAcekEdbZSGLtwZE8lbqwWRGETUzchUuWZEbq_GtfwutMgHiAKpS15O56s0DqFYcpHmurKhJkYza9_MhPPnHiEjz66Ed9zliMXBcqCliPgZhAZcBkgjy_3Hnr8hXUxLtQ3II4v6tANhwZQfF6X1M-2PN82ByV_tRh4CW5O_iZr_H5akngM70w1uoh-6oC7d5_hoark7FFi3rgL0K46RKmMYVP79DhnkV30qlLPg&recommendedFlavor=COMPANY_RECRUIT&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=Rv4iSRU9GGNJrc1RJzOqbQ%3D%3D&trk=flagship3_search_srp_jobs
Lead Software Developer,Unity Technologies,"Dublin, IE",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2192274875/?eBP=CwEAAAF1iDf4V0e8w9Pya1fnbbndIUKSWHLamyJwjQ-mEd7qM3QvedmNNlmJfq7FygrqK742JsxVM2GQe75pHiO56b8W8q3ks-Lfho_tosJ_f8m7J4_73H0UODbeEk3glje_YZgoAy_zlbrwIgOtP59sR7rHe-uD7PBcxD3RMC7DX0mMERDc2zY43MVIzLKGg8C5E65fiVO44XqZpoL80DVZGqTwe5dCbfv1k4ZNbZ4N-AumbdaCRFEKzY787jjSecl-pxSzqzG9aTYVNakgXQWzVTZkSXhsz37MpPOsc0aqLq4b7fFysu6Ex2RkOGAISegyVpICQVX-t-3iseGQX-bicihLfxkQaq1Y2XH6FhTnREbFC5hGQsxA3JbFID-RNI_ycy4yhA&recommendedFlavor=COMPANY_RECRUIT&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=Nz%2B9r0l9NBNc%2Bn%2BEWDgerw%3D%3D&trk=flagship3_search_srp_jobs
Senior Software Engineer,GemPool Recruitment,"Dublin, Ireland",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/1989169067/?eBP=CwEAAAF1iDf4V6lQvGg4l-OgiUiLeC24I006whdrPlxjFXRqe8PDuq7DGLR2ZdWxenBvNbXO3RMXI5V_uOnp-shNDG4WI2Lr91aGcmqWRME9nGv7_3eGxLfk0s_yS_MqbOHaI-xhjH-s70bdVMja4m6ywH1ICf2ClOKu57yoO6SKQD77dFDgyJXctpiXgqtvlVa3FAM3SY4XMLIzVeYfdxTPTBblRjzz5_hw_GtgbTuyJO5_CGo2JhZ89Wl5xzixZV3K0RbutBBRIsvKuEDm1o0nwVj3abDwOsPVAVkBETkNin8phIT6bXdYgZNAuSmogjmJwok58bndI4EbsdHfalpMckrR6tY--u8YaL27RjdZVtNe11FH-QSYTR4KyV3Abc-cyi1slw&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=5eYm1RkRCubPt6bnoJPFJQ%3D%3D&trk=flagship3_search_srp_jobs
C# .Net Developer Full Stack (.net core / WPF),Ryanair - Europe's Favourite Airline,"Dublin, IE",Linkedin,4 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2253929700/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=%2FKTaJpOaqmv4m1oOvreCAg%3D%3D&trk=flagship3_search_srp_jobs
Software Development Engineer - Workday Extend DevOps/SRE EMEA,Workday,"Dublin, IE",Linkedin,2 days,02/11/2020,https://www.linkedin.com/jobs/view/2155345542/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=G4FJxoX0OhuZKVCKPukjQQ%3D%3D&trk=flagship3_search_srp_jobs
Senior .NET Developer  - React,IT Search and Selection,"Dublin, Ireland",Linkedin,"13 hours
            Within the past 24 hours",02/11/2020,https://www.linkedin.com/jobs/view/2183604260/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=0Qt3%2BLb8HvzKchWFsyUJyg%3D%3D&trk=flagship3_search_srp_jobs
Return to Work - Technical Program Manager,Facebook,"Dublin, IE",Linkedin,4 weeks,02/11/2020,https://www.linkedin.com/jobs/view/2219663190/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=IN_NETWORK&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=PEXmuuGZu7rWmD9BH8mQ1w%3D%3D&trk=flagship3_search_srp_jobs
C# Developer Backend Developer  Dublin,Software Placements,"Dublin City, County Dublin, Ireland",Linkedin,6 days,02/11/2020,https://www.linkedin.com/jobs/view/2243773217/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=SkzHODa63kvjPKHFsnIE5w%3D%3D&trk=flagship3_search_srp_jobs
Senior Node.js Software Developer,ZF Group,"Dublin, County Dublin, Ierland",Linkedin,1 week,02/11/2020,https://www.linkedin.com/jobs/view/2227291225/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=0CFyy3osab0EPbDFD7a3MQ%3D%3D&trk=flagship3_search_srp_jobs
Lead Developer,Prosperity Recruitment,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2233196772/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=78DSArzzHXjLOCwbbLX3ZQ%3D%3D&trackingId=hxSS4UrrzyGGsZqBxWW1hg%3D%3D&trk=flagship3_search_srp_jobs
Senior .NET Developer Greenfield Project,Computer Futures,"Dublin, IE",Linkedin,1 month,02/11/2020,https://www.linkedin.com/jobs/view/2179862880/?eBP=CwEAAAF1iDg2T7DoxWcPtE_ViLPpvsq7Sda0CB27nH2NeVp63HAiX2cYClFTR-7LlDpE34Fmr3ElXaNqAWOZMu-FS9Ek9JET98qymvLTUXEn2wEFPtFUXrc9RV2Ktf4OnRWBH1KuyXekx2LyZ7yBauXkYZRmQa1qgKkeeGlcOgNjcisTdGlqnDADmTKLQpVUXVGnsDj4vyqNd-qUL65EOVAkaq06t1WiMlicMSi4Hzi7fkYtqrxex27efXOWOZb3AruizK2H065QSfBv0ySugH-Ohixp23sYlTolggtuFrs78bo2L07hMN-KfQwUP_5ucTrMyNEVAgZOGOoH8krplgqc8wlZMWUTrtFsI7luic83jjOFHnE0AjWVSKleMgvI76tsHG-1vwDk&recommendedFlavor=COMPANY_RECRUIT&refId=BL8Cn%2BrKrnJBlYQcVqTADg%3D%3D&trackingId=pDBd7RztauWq7OM4o%2BZ70w%3D%3D&trk=flagship3_search_srp_jobs
